2024-03-07 04:02:52 | Conf | use logdir run/2024-03-07-04-02-irseg-LASNet-
2024-03-07 20:32:36 | Iter | [148/500] loss=0.124/0.096, mPA=0.730, miou=0.524, avg=0.627
2024-03-07 20:38:52 | Iter | [149/500] loss=0.118/0.090, mPA=0.690, miou=0.535, avg=0.612
2024-03-07 20:45:10 | Iter | [150/500] loss=0.118/0.096, mPA=0.718, miou=0.526, avg=0.622
2024-03-07 20:51:26 | Iter | [151/500] loss=0.118/0.091, mPA=0.708, miou=0.533, avg=0.620
2024-03-07 20:57:46 | Iter | [152/500] loss=0.118/0.092, mPA=0.719, miou=0.529, avg=0.624
2024-03-07 21:04:04 | Iter | [153/500] loss=0.115/0.094, mPA=0.699, miou=0.528, avg=0.613
2024-03-07 21:10:23 | Iter | [154/500] loss=0.114/0.100, mPA=0.701, miou=0.523, avg=0.612
2024-03-07 21:16:41 | Iter | [155/500] loss=0.119/0.098, mPA=0.703, miou=0.523, avg=0.613
2024-03-07 21:22:57 | Iter | [156/500] loss=0.118/0.096, mPA=0.697, miou=0.520, avg=0.608
2024-03-07 21:29:15 | Iter | [157/500] loss=0.118/0.097, mPA=0.686, miou=0.515, avg=0.600
2024-03-07 21:35:35 | Iter | [158/500] loss=0.124/0.096, mPA=0.697, miou=0.524, avg=0.611
2024-03-07 21:41:52 | Iter | [159/500] loss=0.127/0.096, mPA=0.720, miou=0.509, avg=0.614
2024-03-07 21:48:10 | Iter | [160/500] loss=0.120/0.097, mPA=0.680, miou=0.516, avg=0.598
2024-03-07 21:54:28 | Iter | [161/500] loss=0.117/0.094, mPA=0.693, miou=0.525, avg=0.609
2024-03-07 22:00:45 | Iter | [162/500] loss=0.125/0.104, mPA=0.693, miou=0.503, avg=0.598
2024-03-07 22:07:03 | Iter | [163/500] loss=0.125/0.095, mPA=0.681, miou=0.518, avg=0.600
2024-03-07 22:13:21 | Iter | [164/500] loss=0.121/0.100, mPA=0.697, miou=0.511, avg=0.604
2024-03-07 22:19:38 | Iter | [165/500] loss=0.116/0.102, mPA=0.696, miou=0.509, avg=0.602
2024-03-07 22:25:59 | Iter | [166/500] loss=0.114/0.098, mPA=0.703, miou=0.517, avg=0.610
2024-03-07 22:32:16 | Iter | [167/500] loss=0.112/0.101, mPA=0.705, miou=0.499, avg=0.602
2024-03-07 22:38:32 | Iter | [168/500] loss=0.111/0.092, mPA=0.671, miou=0.528, avg=0.600
2024-03-07 22:44:50 | Iter | [169/500] loss=0.108/0.096, mPA=0.707, miou=0.521, avg=0.614
2024-03-07 22:51:08 | Iter | [170/500] loss=0.111/0.097, mPA=0.699, miou=0.520, avg=0.609
2024-03-07 22:57:26 | Iter | [171/500] loss=0.113/0.097, mPA=0.700, miou=0.513, avg=0.607
2024-03-07 23:03:47 | Iter | [172/500] loss=0.112/0.094, mPA=0.691, miou=0.516, avg=0.603
2024-03-07 23:10:05 | Iter | [173/500] loss=0.119/0.103, mPA=0.708, miou=0.509, avg=0.608
